Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
5577,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-22,topfunnel_lal1_clientes_video_v3,0.00,,0,,LookALike_Clientes_1,Video,4º Lançamento | Leads
5764,2025 | Abril,Terça-Feira,Dia útil,Awareness,2025-04-22,topfunnel_lal1_clientes_estatico_v1,0.00,,0,,LookALike_Clientes_1,Estático,4º Lançamento | Live
5890,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-22,topfunnel_cargos_tech_video_v3,24.04,40,1512,1,Cargos_Tecnologia,Video,4º Lançamento | Leads
1846,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-23,midfunnel_rmkt_60d_video_v1,16.27,27,1339,5,Remarketing_60dias,Video,4º Lançamento | Leads
2192,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-23,topfunnel_interesses_cloud_estatico_v2,66.16,87,6988,16,Interesses_Cloud,Estático,4º Lançamento | Leads
2474,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-23,topfunnel_lal1_clientes_estatico_v1,74.94,55,4868,3,LookALike_Clientes_1,Estático,4º Lançamento | Leads
3039,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-23,midfunnel_rmkt_60d_video_v1,31.27,51,1609,15,Remarketing_60dias,Video,4º Lançamento | Leads
3425,2025 | Abril,Quarta-Feira,Dia útil,Awareness,2025-04-23,topfunnel_interesses_cloud_video_v2,8.53,3,653,,Interesses_Cloud,Video,4º Lançamento | Live
3487,2025 | Abril,Quarta-Feira,Dia útil,Awareness,2025-04-23,topfunnel_lal1_clientes_video_v1,15.56,18,1104,1,LookALike_Clientes_1,Video,4º Lançamento | Live
3577,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-23,topfunnel_interesses_programacao_video_v1,24.23,5,1051,1,Interesses_Programacao,Video,4º Lançamento | Leads
3915,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-23,topfunnel_interesses_cloud_estatico_v3,10.08,9,542,,Interesses_Cloud,Estático,4º Lançamento | Leads
4183,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-23,midfunnel_rmkt_60d_video_v1,29.51,15,1493,2,Remarketing_60dias,Video,4º Lançamento | Vendas
4668,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-23,topfunnel_broad_tech_estatico_v3,114.54,154,9678,9,Broad_Tecnologia,Estático,4º Lançamento | Vendas
4775,2025 | Abril,Quarta-Feira,Dia útil,Awareness,2025-04-23,midfunnel_rmkt_60d_video_v1,49.76,31,3083,2,Remarketing_60dias,Video,4º Lançamento | Live
5389,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-23,topfunnel_broad_tech_video_v3,48.92,30,2998,2,Broad_Tecnologia,Video,4º Lançamento | Leads
5392,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-23,topfunnel_lal1_clientes_video_v2,21.80,11,1337,2,LookALike_Clientes_1,Video,4º Lançamento | Leads
5617,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-23,topfunnel_cargos_tech_estatico_v1,38.44,58,3786,11,Cargos_Tecnologia,Estático,4º Lançamento | Leads
5878,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-23,topfunnel_lal1_clientes_estatico_v2,56.38,79,5906,14,LookALike_Clientes_1,Estático,4º Lançamento | Leads
5958,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-23,topfunnel_interesses_programacao_estatico_v3,12.68,20,910,4,Interesses_Programacao,Estático,4º Lançamento | Vendas
1340,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,topfunnel_interesses_cloud_estatico_v3,121.16,31,5839,5,Interesses_Cloud,Estático,4º Lançamento | Leads
1492,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,topfunnel_lal1_clientes_estatico_v1,44.61,102,4517,21,LookALike_Clientes_1,Estático,4º Lançamento | Leads
1718,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,topfunnel_interesses_programacao_video_v2,59.82,114,7187,20,Interesses_Programacao,Video,4º Lançamento | Leads
2364,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,midfunnel_rmkt_60d_video_v1,32.08,72,2718,22,Remarketing_60dias,Video,4º Lançamento | Leads
2640,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,topfunnel_broad_tech_video_v1,25.75,16,1093,1,Broad_Tecnologia,Video,4º Lançamento | Leads
3279,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,topfunnel_lal1_clientes_video_v2,0.00,,0,,LookALike_Clientes_1,Video,4º Lançamento | Leads
3586,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,topfunnel_interesses_programacao_video_v2,35.23,48,2793,1,Interesses_Programacao,Video,4º Lançamento | Leads
3686,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,midfunnel_rmkt_60d_video_v2,98.44,92,5041,18,Remarketing_60dias,Video,4º Lançamento | Vendas
3802,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,midfunnel_rmkt_60d_video_v2,0.00,,0,,Remarketing_60dias,Video,4º Lançamento | Vendas
3983,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,topfunnel_lal1_clientes_video_v1,152.46,195,14860,12,LookALike_Clientes_1,Video,4º Lançamento | Vendas
4034,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,topfunnel_lal1_clientes_video_v2,41.09,33,3704,8,LookALike_Clientes_1,Video,4º Lançamento | Leads
4705,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,topfunnel_interesses_cloud_video_v2,93.94,104,7575,10,Interesses_Cloud,Video,4º Lançamento | Leads
4807,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,topfunnel_broad_tech_estatico_v1,21.59,36,1914,1,Broad_Tecnologia,Estático,4º Lançamento | Leads
5160,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,topfunnel_cargos_tech_estatico_v2,87.89,71,4760,17,Cargos_Tecnologia,Estático,4º Lançamento | Leads
5910,2025 | Abril,Quinta-Feira,Dia útil,Leads,2025-04-24,topfunnel_lal1_clientes_video_v1,19.58,14,1112,4,LookALike_Clientes_1,Video,4º Lançamento | Leads
1635,2025 | Abril,Sexta-Feira,Dia útil,Leads,2025-04-25,topfunnel_broad_tech_estatico_v2,35.22,49,8470,8,Broad_Tecnologia,Estático,4º Lançamento | Leads
3448,2025 | Abril,Sexta-Feira,Dia útil,Leads,2025-04-25,topfunnel_broad_tech_video_v1,9.93,5,724,,Broad_Tecnologia,Video,4º Lançamento | Leads
3653,2025 | Abril,Sexta-Feira,Dia útil,Leads,2025-04-25,topfunnel_broad_tech_video_v3,28.51,16,2793,2,Broad_Tecnologia,Video,4º Lançamento | Leads
3932,2025 | Abril,Sexta-Feira,Dia útil,Leads,2025-04-25,topfunnel_interesses_cloud_estatico_v2,14.32,26,1067,5,Interesses_Cloud,Estático,4º Lançamento | Leads
3936,2025 | Abril,Sexta-Feira,Dia útil,Leads,2025-04-25,topfunnel_broad_tech_estatico_v1,62.74,318,14208,18,Broad_Tecnologia,Estático,4º Lançamento | Leads
4381,2025 | Abril,Sexta-Feira,Dia útil,Leads,2025-04-25,topfunnel_interesses_programacao_estatico_v3,30.43,27,2262,3,Interesses_Programacao,Estático,4º Lançamento | Leads
4417,2025 | Abril,Sexta-Feira,Dia útil,Leads,2025-04-25,topfunnel_interesses_cloud_estatico_v1,78.41,98,6868,14,Interesses_Cloud,Estático,4º Lançamento | Leads
4486,2025 | Abril,Sexta-Feira,Dia útil,Leads,2025-04-25,topfunnel_broad_tech_estatico_v1,31.36,12,2033,2,Broad_Tecnologia,Estático,4º Lançamento | Leads
4578,2025 | Abril,Sexta-Feira,Dia útil,Awareness,2025-04-25,topfunnel_interesses_cloud_estatico_v1,26.07,31,3594,,Interesses_Cloud,Estático,4º Lançamento | Live
4610,2025 | Abril,Sexta-Feira,Dia útil,Awareness,2025-04-25,midfunnel_rmkt_60d_video_v2,54.24,83,4502,11,Remarketing_60dias,Video,4º Lançamento | Live
4840,2025 | Abril,Sexta-Feira,Dia útil,Leads,2025-04-25,topfunnel_cargos_tech_video_v2,83.21,77,7209,4,Cargos_Tecnologia,Video,4º Lançamento | Leads
5050,2025 | Abril,Sexta-Feira,Dia útil,Awareness,2025-04-25,midfunnel_rmkt_60d_estatico_v1,75.12,44,3626,1,Remarketing_60dias,Estático,4º Lançamento | Live
5632,2025 | Abril,Sexta-Feira,Dia útil,Leads,2025-04-25,topfunnel_broad_tech_estatico_v2,148.31,78,14421,15,Broad_Tecnologia,Estático,4º Lançamento | Leads
5669,2025 | Abril,Sexta-Feira,Dia útil,Leads,2025-04-25,topfunnel_interesses_programacao_estatico_v1,8.97,4,549,1,Interesses_Programacao,Estático,4º Lançamento | Leads
1322,2025 | Abril,Sábado,Final de Semana,Leads,2025-04-26,topfunnel_interesses_programacao_video_v2,34.07,42,2371,8,Interesses_Programacao,Video,4º Lançamento | Leads
2008,2025 | Abril,Sábado,Final de Semana,Leads,2025-04-26,midfunnel_rmkt_60d_estatico_v1,99.02,57,4730,13,Remarketing_60dias,Estático,4º Lançamento | Leads
3330,2025 | Abril,Sábado,Final de Semana,Leads,2025-04-26,midfunnel_rmkt_60d_estatico_v1,14.32,12,1548,2,Remarketing_60dias,Estático,4º Lançamento | Leads
3519,2025 | Abril,Sábado,Final de Semana,Leads,2025-04-26,topfunnel_broad_tech_video_v1,48.40,35,3290,6,Broad_Tecnologia,Video,4º Lançamento | Leads
3522,2025 | Abril,Sábado,Final de Semana,Leads,2025-04-26,topfunnel_lal1_clientes_estatico_v1,9.89,14,840,1,LookALike_Clientes_1,Estático,4º Lançamento | Leads
4438,2025 | Abril,Sábado,Final de Semana,Leads,2025-04-26,topfunnel_lal1_clientes_estatico_v3,156.90,67,7340,4,LookALike_Clientes_1,Estático,4º Lançamento | Leads
4498,2025 | Abril,Sábado,Final de Semana,Leads,2025-04-26,topfunnel_interesses_cloud_estatico_v1,36.85,68,4216,10,Interesses_Cloud,Estático,4º Lançamento | Vendas
4692,2025 | Abril,Sábado,Final de Semana,Leads,2025-04-26,midfunnel_rmkt_60d_video_v2,48.39,80,5123,8,Remarketing_60dias,Video,4º Lançamento | Leads
4888,2025 | Abril,Sábado,Final de Semana,Leads,2025-04-26,topfunnel_interesses_cloud_estatico_v1,19.56,5,1088,1,Interesses_Cloud,Estático,4º Lançamento | Leads
5081,2025 | Abril,Sábado,Final de Semana,Leads,2025-04-26,topfunnel_lal1_clientes_estatico_v1,74.35,36,3394,4,LookALike_Clientes_1,Estático,4º Lançamento | Leads
5504,2025 | Abril,Sábado,Final de Semana,Leads,2025-04-26,topfunnel_interesses_cloud_video_v1,31.65,11,1437,1,Interesses_Cloud,Video,4º Lançamento | Leads
1250,2025 | Abril,Domingo,Final de Semana,Leads,2025-04-27,topfunnel_interesses_programacao_estatico_v1,53.77,132,6027,30,Interesses_Programacao,Estático,4º Lançamento | Leads
1721,2025 | Abril,Domingo,Final de Semana,Leads,2025-04-27,topfunnel_broad_tech_video_v2,16.44,15,883,3,Broad_Tecnologia,Video,4º Lançamento | Leads
2042,2025 | Abril,Domingo,Final de Semana,Leads,2025-04-27,topfunnel_lal1_clientes_video_v1,24.17,16,1354,2,LookALike_Clientes_1,Video,4º Lançamento | Leads
2077,2025 | Abril,Domingo,Final de Semana,Leads,2025-04-27,topfunnel_interesses_programacao_video_v2,13.25,8,646,2,Interesses_Programacao,Video,4º Lançamento | Leads
2130,2025 | Abril,Domingo,Final de Semana,Awareness,2025-04-27,midfunnel_rmkt_60d_video_v2,20.12,16,1050,3,Remarketing_60dias,Video,4º Lançamento | Live
2719,2025 | Abril,Domingo,Final de Semana,Leads,2025-04-27,topfunnel_broad_tech_video_v2,0.00,,0,,Broad_Tecnologia,Video,4º Lançamento | Leads
4897,2025 | Abril,Domingo,Final de Semana,Awareness,2025-04-27,topfunnel_interesses_programacao_estatico_v2,35.96,22,1884,2,Interesses_Programacao,Estático,4º Lançamento | Live
5195,2025 | Abril,Domingo,Final de Semana,Leads,2025-04-27,topfunnel_broad_tech_video_v1,5.79,1,407,,Broad_Tecnologia,Video,4º Lançamento | Leads
2735,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-28,midfunnel_rmkt_60d_video_v2,21.70,38,1286,9,Remarketing_60dias,Video,4º Lançamento | Leads
2822,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-28,topfunnel_broad_tech_estatico_v2,11.87,7,1236,,Broad_Tecnologia,Estático,4º Lançamento | Vendas
2927,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-28,topfunnel_interesses_programacao_video_v2,0.00,,0,,Interesses_Programacao,Video,4º Lançamento | Leads
2960,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-28,topfunnel_broad_tech_estatico_v1,51.90,75,10430,14,Broad_Tecnologia,Estático,4º Lançamento | Leads
3200,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-28,topfunnel_interesses_programacao_estatico_v2,38.34,122,5858,14,Interesses_Programacao,Estático,4º Lançamento | Leads
3216,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-28,topfunnel_cargos_tech_estatico_v2,38.20,44,3476,4,Cargos_Tecnologia,Estático,4º Lançamento | Leads
3707,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-28,midfunnel_rmkt_60d_estatico_v2,31.73,45,2171,11,Remarketing_60dias,Estático,4º Lançamento | Vendas
4073,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-28,topfunnel_lal1_clientes_video_v1,92.30,20,4034,5,LookALike_Clientes_1,Video,4º Lançamento | Leads
4237,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-28,topfunnel_broad_tech_video_v1,16.55,15,1640,,Broad_Tecnologia,Video,4º Lançamento | Leads
4377,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-28,topfunnel_interesses_cloud_estatico_v1,24.51,32,2006,3,Interesses_Cloud,Estático,4º Lançamento | Leads
4397,2025 | Abril,Segunda-Feira,Dia útil,Awareness,2025-04-28,topfunnel_lal1_clientes_estatico_v1,3.73,6,335,,LookALike_Clientes_1,Estático,4º Lançamento | Live
4426,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-28,topfunnel_broad_tech_estatico_v2,111.33,129,9637,28,Broad_Tecnologia,Estático,4º Lançamento | Leads
4909,2025 | Abril,Segunda-Feira,Dia útil,Leads,2025-04-28,topfunnel_broad_tech_estatico_v2,84.90,28,4673,3,Broad_Tecnologia,Estático,4º Lançamento | Leads
1636,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-29,topfunnel_interesses_cloud_estatico_v1,30.09,41,2005,8,Interesses_Cloud,Estático,4º Lançamento | Leads
1667,2025 | Abril,Terça-Feira,Dia útil,Awareness,2025-04-29,midfunnel_rmkt_60d_video_v1,0.00,,0,,Remarketing_60dias,Video,4º Lançamento | Live
2093,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-29,topfunnel_cargos_tech_estatico_v3,17.23,23,1168,4,Cargos_Tecnologia,Estático,4º Lançamento | Leads
2547,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-29,midfunnel_rmkt_60d_video_v1,7.63,4,582,,Remarketing_60dias,Video,4º Lançamento | Vendas
2970,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-29,topfunnel_interesses_cloud_estatico_v3,29.21,17,1889,1,Interesses_Cloud,Estático,4º Lançamento | Leads
3564,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-29,midfunnel_rmkt_60d_estatico_v1,68.81,88,9083,7,Remarketing_60dias,Estático,4º Lançamento | Leads
4309,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-29,topfunnel_broad_tech_estatico_v3,162.91,108,8124,10,Broad_Tecnologia,Estático,4º Lançamento | Leads
4503,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-29,topfunnel_lal1_clientes_estatico_v2,58.87,50,3057,3,LookALike_Clientes_1,Estático,4º Lançamento | Vendas
5133,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-29,topfunnel_interesses_cloud_video_v1,5.28,2,345,,Interesses_Cloud,Video,4º Lançamento | Leads
5714,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-29,topfunnel_interesses_cloud_video_v1,24.84,33,1725,4,Interesses_Cloud,Video,4º Lançamento | Leads
5903,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-29,topfunnel_lal1_clientes_estatico_v2,60.52,52,4980,10,LookALike_Clientes_1,Estático,4º Lançamento | Leads
1722,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,topfunnel_broad_tech_video_v1,115.39,87,9128,15,Broad_Tecnologia,Video,4º Lançamento | Vendas
1898,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,topfunnel_broad_tech_estatico_v1,76.28,48,6276,7,Broad_Tecnologia,Estático,4º Lançamento | Leads
1933,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,topfunnel_cargos_tech_video_v2,20.63,43,2060,3,Cargos_Tecnologia,Video,4º Lançamento | Leads
2120,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,topfunnel_broad_tech_estatico_v2,57.70,88,6070,10,Broad_Tecnologia,Estático,4º Lançamento | Leads
2268,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,midfunnel_rmkt_60d_video_v2,32.06,23,2672,1,Remarketing_60dias,Video,4º Lançamento | Leads
2540,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,topfunnel_interesses_programacao_video_v2,27.36,38,2096,5,Interesses_Programacao,Video,4º Lançamento | Leads
2935,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,topfunnel_interesses_cloud_estatico_v1,5.86,5,337,,Interesses_Cloud,Estático,4º Lançamento | Leads
3262,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,topfunnel_lal1_clientes_estatico_v2,0.00,,0,,LookALike_Clientes_1,Estático,4º Lançamento | Leads
4007,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,topfunnel_interesses_cloud_estatico_v1,21.23,13,979,2,Interesses_Cloud,Estático,4º Lançamento | Vendas
4017,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,topfunnel_interesses_programacao_video_v2,49.73,44,4315,8,Interesses_Programacao,Video,4º Lançamento | Leads
5006,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,topfunnel_broad_tech_video_v1,34.23,36,2737,9,Broad_Tecnologia,Video,4º Lançamento | Leads
5357,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,topfunnel_interesses_programacao_estatico_v1,16.91,40,2603,3,Interesses_Programacao,Estático,4º Lançamento | Leads
5815,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-30,midfunnel_rmkt_60d_video_v1,22.84,35,1394,10,Remarketing_60dias,Video,4º Lançamento | Leads
1199,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_interesses_programacao_estatico_v1,92.00,85,7331,6,Interesses_Programacao,Estático,5º Lançamento | Leads
1345,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_interesses_cloud_video_v1,60.74,105,4925,16,Interesses_Cloud,Video,5º Lançamento | Leads
1393,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_interesses_cloud_video_v1,16.93,16,668,3,Interesses_Cloud,Video,5º Lançamento | Leads
1646,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,midfunnel_rmkt_60d_video_v1,0.00,,0,,Remarketing_60dias,Video,5º Lançamento | Vendas
2034,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_interesses_cloud_video_v1,32.89,34,2359,7,Interesses_Cloud,Video,5º Lançamento | Leads
2352,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_lal1_clientes_estatico_v1,34.68,29,2547,3,LookALike_Clientes_1,Estático,5º Lançamento | Leads
2800,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_interesses_programacao_estatico_v2,42.20,37,3039,3,Interesses_Programacao,Estático,5º Lançamento | Vendas
3183,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_lal1_clientes_video_v1,10.12,5,686,,LookALike_Clientes_1,Video,5º Lançamento | Leads
3503,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_interesses_programacao_video_v2,15.28,11,1117,1,Interesses_Programacao,Video,5º Lançamento | Leads
3771,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_lal1_clientes_video_v2,73.40,83,6426,7,LookALike_Clientes_1,Video,5º Lançamento | Leads
3785,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,midfunnel_rmkt_60d_estatico_v1,0.00,,0,,Remarketing_60dias,Estático,5º Lançamento | Vendas
3856,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_interesses_programacao_video_v2,37.78,46,2826,3,Interesses_Programacao,Video,5º Lançamento | Leads
4241,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_lal1_clientes_estatico_v1,83.15,88,7255,7,LookALike_Clientes_1,Estático,5º Lançamento | Leads
5386,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_lal1_clientes_video_v3,67.72,29,4637,7,LookALike_Clientes_1,Video,5º Lançamento | Leads
5510,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_interesses_programacao_video_v2,28.95,50,2322,8,Interesses_Programacao,Video,5º Lançamento | Leads
5523,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_broad_tech_video_v1,49.68,11,1846,,Broad_Tecnologia,Video,5º Lançamento | Leads
5647,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_broad_tech_estatico_v2,3.14,3,212,,Broad_Tecnologia,Estático,5º Lançamento | Leads
1498,2025 | Maio,Sexta-Feira,Dia útil,Leads,2025-05-02,topfunnel_broad_tech_estatico_v1,27.62,25,1725,5,Broad_Tecnologia,Estático,5º Lançamento | Leads
2017,2025 | Maio,Sexta-Feira,Dia útil,Awareness,2025-05-02,topfunnel_interesses_cloud_video_v2,63.61,32,5494,4,Interesses_Cloud,Video,5º Lançamento | Live
2311,2025 | Maio,Sexta-Feira,Dia útil,Awareness,2025-05-02,topfunnel_broad_tech_video_v1,19.03,59,4009,7,Broad_Tecnologia,Video,5º Lançamento | Live
2343,2025 | Maio,Sexta-Feira,Dia útil,Awareness,2025-05-02,topfunnel_broad_tech_video_v2,13.27,10,643,,Broad_Tecnologia,Video,5º Lançamento | Live
2930,2025 | Maio,Sexta-Feira,Dia útil,Leads,2025-05-02,topfunnel_interesses_cloud_video_v1,34.41,28,2131,2,Interesses_Cloud,Video,5º Lançamento | Leads
3697,2025 | Maio,Sexta-Feira,Dia útil,Leads,2025-05-02,midfunnel_rmkt_60d_estatico_v1,0.00,,0,,Remarketing_60dias,Estático,5º Lançamento | Leads
3917,2025 | Maio,Sexta-Feira,Dia útil,Awareness,2025-05-02,topfunnel_cargos_tech_estatico_v1,74.40,43,3759,2,Cargos_Tecnologia,Estático,5º Lançamento | Live
4058,2025 | Maio,Sexta-Feira,Dia útil,Leads,2025-05-02,topfunnel_interesses_cloud_video_v2,52.19,31,2301,6,Interesses_Cloud,Video,5º Lançamento | Leads
4347,2025 | Maio,Sexta-Feira,Dia útil,Leads,2025-05-02,topfunnel_interesses_programacao_video_v2,47.28,30,2459,7,Interesses_Programacao,Video,5º Lançamento | Leads
5315,2025 | Maio,Sexta-Feira,Dia útil,Leads,2025-05-02,topfunnel_broad_tech_estatico_v3,25.58,15,1147,1,Broad_Tecnologia,Estático,5º Lançamento | Leads
