Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
1554,2025 | Fevereiro,Quinta-Feira,Dia útil,Vendas,2025-02-20,topfunnel_cargos_dados_video_v3,8.99,15,402,0,Cargos_Dados,Video,2º Lançamento | Vendas
1555,2025 | Janeiro,Quinta-Feira,Dia útil,Vendas,2025-01-23,topfunnel_interesses_dados_estatico_v2,160.33,480,13570,109,Interesses_Dados,Estático,1º Lançamento | Vendas
1556,2025 | Outubro,Quinta-Feira,Dia útil,Vendas,2025-10-23,midfunnel_rmkt_30d_estatico_v1,53.37,68,1927,14,Remarketing_30dias,Estático,2º Lançamento | Vendas
1557,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-18,topfunnel_interesses_dados_video_v3,101.83,226,8638,39,Interesses_Dados,Video,2º Lançamento | Leads
1558,2025 | Março,Sexta-Feira,Dia útil,Vendas,2025-03-14,midfunnel_rmkt_60d_carrossel_v1,15.15,8,493,1,Remarketing_60dias,Carrossel,1º Lançamento | Vendas
1559,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,topfunnel_lal1_compradores_video_v2,12.05,5,506,0,LookALike_Compradores_1,Video,Campanha Contínua | Leads
1560,2025 | Novembro,Quarta-Feira,Dia útil,Vendas,2025-11-19,topfunnel_lal2_leads_carrossel_v2,57.96,50,1515,10,LookALike_Leads_2,Carrossel,Campanha Contínua | Vendas
1561,2025 | Fevereiro,Segunda-Feira,Dia útil,Vendas,2025-02-10,topfunnel_lal2_leads_carrossel_v1,18.99,16,503,0,LookALike_Leads_2,Carrossel,2º Lançamento | Vendas
1562,2025 | Dezembro,Quarta-Feira,Dia útil,Vendas,2025-12-17,topfunnel_lal2_leads_estatico_v1,170.67,521,12815,48,LookALike_Leads_2,Estático,2º Lançamento | Vendas
1563,2025 | Julho,Domingo,Final de semana,Leads,2025-07-20,bottomfunnel_visitantes_site_estatico_v2,7.87,5,307,0,Visitantes_Site,Estático,1º Lançamento | Leads
1564,2025 | Maio,Domingo,Final de semana,Vendas,2025-05-25,topfunnel_cargos_dados_carrossel_v1,74.51,18,2164,3,Cargos_Dados,Carrossel,1º Lançamento | Vendas
1565,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,bottomfunnel_engajamento_ig_carrossel_v1,112.71,175,3986,22,Engajamento_Instagram,Carrossel,2º Lançamento | Leads
1566,2025 | Abril,Quinta-Feira,Dia útil,Vendas,2025-04-17,bottomfunnel_engajamento_ig_estatico_v3,125.71,274,8727,62,Engajamento_Instagram,Estático,Campanha Contínua | Vendas
1567,2025 | Outubro,Terça-Feira,Dia útil,Vendas,2025-10-21,topfunnel_interesses_dados_carrossel_v3,84.67,111,2966,7,Interesses_Dados,Carrossel,2º Lançamento | Vendas
1568,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-05,bottomfunnel_engajamento_ig_estatico_v3,119.68,395,10544,106,Engajamento_Instagram,Estático,Campanha Contínua | Leads
1569,2025 | Janeiro,Quarta-Feira,Dia útil,Vendas,2025-01-01,topfunnel_cargos_dados_estatico_v3,54.24,39,1762,3,Cargos_Dados,Estático,2º Lançamento | Vendas
1570,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-03,bottomfunnel_rmkt_60d_estatico_v1,105.93,86,3458,22,Remarketing_60dias,Estático,2º Lançamento | Leads
1571,2025 | Fevereiro,Sábado,Final de semana,Leads,2025-02-01,topfunnel_lal1_compradores_video_v3,101.91,19,2305,1,LookALike_Compradores_1,Video,1º Lançamento | Leads
1572,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,bottomfunnel_engajamento_ig_carrossel_v3,70.45,83,3185,17,Engajamento_Instagram,Carrossel,2º Lançamento | Leads
1573,2025 | Março,Quinta-Feira,Dia útil,Leads,2025-03-13,bottomfunnel_engajamento_ig_estatico_v1,53.7,12,1332,0,Engajamento_Instagram,Estático,Campanha Contínua | Leads
1574,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-09,topfunnel_lal2_leads_carrossel_v2,175.56,129,13480,31,LookALike_Leads_2,Carrossel,2º Lançamento | Leads
1575,2025 | Dezembro,Terça-Feira,Dia útil,Leads,2025-12-23,midfunnel_engajamento_ig_carrossel_v2,92.92,73,3268,8,Engajamento_Instagram,Carrossel,1º Lançamento | Leads
1576,2025 | Agosto,Quarta-Feira,Dia útil,Leads,2025-08-06,topfunnel_lal2_leads_carrossel_v1,128.9,301,7176,54,LookALike_Leads_2,Carrossel,1º Lançamento | Leads
1577,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,bottomfunnel_visitantes_site_video_v3,16.71,12,477,3,Visitantes_Site,Video,2º Lançamento | Leads
1578,2025 | Agosto,Quarta-Feira,Dia útil,Leads,2025-08-27,topfunnel_interesses_dados_video_v2,114.44,110,3514,23,Interesses_Dados,Video,Campanha Contínua | Leads
1579,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-24,topfunnel_lal1_compradores_estatico_v3,140.69,138,5550,20,LookALike_Compradores_1,Estático,Campanha Contínua | Leads
1580,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-19,midfunnel_rmkt_60d_estatico_v1,125.87,68,4179,16,Remarketing_60dias,Estático,2º Lançamento | Leads
1581,2025 | Fevereiro,Sábado,Final de semana,Vendas,2025-02-01,topfunnel_cargos_dados_carrossel_v1,119.0,216,6331,5,Cargos_Dados,Carrossel,2º Lançamento | Vendas
1582,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-12,topfunnel_interesses_dados_estatico_v2,26.03,55,1414,1,Interesses_Dados,Estático,1º Lançamento | Leads
1583,2025 | Novembro,Quinta-Feira,Dia útil,Leads,2025-11-06,topfunnel_cargos_dados_carrossel_v2,68.13,169,4701,14,Cargos_Dados,Carrossel,1º Lançamento | Leads
1584,2025 | Setembro,Domingo,Final de semana,Vendas,2025-09-28,midfunnel_visitantes_site_video_v3,168.27,298,12279,88,Visitantes_Site,Video,2º Lançamento | Vendas
1585,2025 | Maio,Sexta-Feira,Dia útil,Vendas,2025-05-02,topfunnel_cargos_dados_video_v3,132.85,194,6396,44,Cargos_Dados,Video,1º Lançamento | Vendas
1586,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-27,bottomfunnel_engajamento_ig_estatico_v2,134.94,97,3765,12,Engajamento_Instagram,Estático,Campanha Contínua | Leads
1587,2025 | Julho,Sábado,Final de semana,Leads,2025-07-19,topfunnel_cargos_dados_carrossel_v2,4.61,2,108,0,Cargos_Dados,Carrossel,Campanha Contínua | Leads
1588,2025 | Dezembro,Terça-Feira,Dia útil,Vendas,2025-12-16,topfunnel_interesses_dados_carrossel_v3,65.3,48,1664,9,Interesses_Dados,Carrossel,2º Lançamento | Vendas
1589,2025 | Junho,Sábado,Final de semana,Leads,2025-06-21,topfunnel_interesses_dados_estatico_v3,106.19,134,4237,11,Interesses_Dados,Estático,Campanha Contínua | Leads
1590,2025 | Outubro,Quarta-Feira,Dia útil,Vendas,2025-10-29,midfunnel_visitantes_site_carrossel_v2,99.7,115,3030,2,Visitantes_Site,Carrossel,1º Lançamento | Vendas
1591,2025 | Setembro,Sexta-Feira,Dia útil,Leads,2025-09-26,topfunnel_lal2_leads_estatico_v1,131.23,40,7576,7,LookALike_Leads_2,Estático,1º Lançamento | Leads
1592,2025 | Novembro,Sábado,Final de semana,Vendas,2025-11-01,midfunnel_rmkt_30d_carrossel_v3,172.51,443,15407,55,Remarketing_30dias,Carrossel,Campanha Contínua | Vendas
1593,2025 | Outubro,Sexta-Feira,Dia útil,Vendas,2025-10-17,topfunnel_cargos_dados_video_v3,35.21,57,1863,2,Cargos_Dados,Video,2º Lançamento | Vendas
1594,2025 | Maio,Quinta-Feira,Dia útil,Vendas,2025-05-22,midfunnel_visitantes_site_estatico_v1,51.72,99,5017,29,Visitantes_Site,Estático,2º Lançamento | Vendas
1595,2025 | Maio,Sexta-Feira,Dia útil,Leads,2025-05-16,topfunnel_interesses_dados_estatico_v1,110.83,183,7589,11,Interesses_Dados,Estático,2º Lançamento | Leads
1596,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-22,topfunnel_interesses_dados_estatico_v3,48.47,35,5217,7,Interesses_Dados,Estático,2º Lançamento | Leads
1597,2025 | Janeiro,Sexta-Feira,Dia útil,Vendas,2025-01-10,topfunnel_cargos_dados_carrossel_v3,2.65,5,281,0,Cargos_Dados,Carrossel,2º Lançamento | Vendas
1598,2025 | Julho,Domingo,Final de semana,Leads,2025-07-20,topfunnel_lal2_leads_estatico_v2,74.19,79,2124,3,LookALike_Leads_2,Estático,1º Lançamento | Leads
1599,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-02,topfunnel_lal2_leads_video_v3,97.52,38,2182,3,LookALike_Leads_2,Video,1º Lançamento | Leads
1600,2025 | Novembro,Quinta-Feira,Dia útil,Vendas,2025-11-20,topfunnel_interesses_dados_estatico_v3,153.97,287,7480,66,Interesses_Dados,Estático,2º Lançamento | Vendas
1601,2025 | Novembro,Sexta-Feira,Dia útil,Leads,2025-11-28,topfunnel_lal1_compradores_estatico_v3,36.4,43,1078,8,LookALike_Compradores_1,Estático,2º Lançamento | Leads
1602,2025 | Setembro,Domingo,Final de semana,Leads,2025-09-07,topfunnel_lal2_leads_carrossel_v1,27.34,60,1805,11,LookALike_Leads_2,Carrossel,2º Lançamento | Leads
1603,2025 | Julho,Sábado,Final de semana,Leads,2025-07-19,bottomfunnel_rmkt_60d_estatico_v1,9.08,32,901,1,Remarketing_60dias,Estático,1º Lançamento | Leads
1604,2025 | Abril,Sábado,Final de semana,Vendas,2025-04-19,topfunnel_lal2_leads_carrossel_v3,28.94,41,983,1,LookALike_Leads_2,Carrossel,1º Lançamento | Vendas
1605,2025 | Setembro,Segunda-Feira,Dia útil,Vendas,2025-09-08,topfunnel_lal2_leads_carrossel_v1,45.58,6,1424,1,LookALike_Leads_2,Carrossel,2º Lançamento | Vendas
1606,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-19,topfunnel_cargos_dados_carrossel_v1,147.66,301,12372,73,Cargos_Dados,Carrossel,1º Lançamento | Leads
1607,2025 | Fevereiro,Domingo,Final de semana,Vendas,2025-02-02,bottomfunnel_engajamento_ig_estatico_v2,23.94,18,718,1,Engajamento_Instagram,Estático,1º Lançamento | Vendas
1608,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-24,midfunnel_visitantes_site_video_v2,27.57,38,1180,6,Visitantes_Site,Video,2º Lançamento | Leads
1609,2025 | Maio,Segunda-Feira,Dia útil,Vendas,2025-05-05,topfunnel_lal1_compradores_video_v1,142.91,88,4552,5,LookALike_Compradores_1,Video,2º Lançamento | Vendas
1610,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-11,topfunnel_cargos_dados_video_v3,118.19,60,2895,14,Cargos_Dados,Video,2º Lançamento | Leads
1611,2025 | Dezembro,Domingo,Final de semana,Leads,2025-12-21,topfunnel_cargos_dados_carrossel_v2,95.35,174,4101,33,Cargos_Dados,Carrossel,1º Lançamento | Leads
1612,2025 | Novembro,Domingo,Final de semana,Leads,2025-11-02,topfunnel_lal2_leads_carrossel_v1,113.83,56,3080,1,LookALike_Leads_2,Carrossel,1º Lançamento | Leads
1613,2025 | Abril,Quarta-Feira,Dia útil,Leads,2025-04-09,topfunnel_interesses_dados_carrossel_v2,155.63,86,3496,12,Interesses_Dados,Carrossel,Campanha Contínua | Leads
1614,2025 | Dezembro,Quinta-Feira,Dia útil,Leads,2025-12-04,topfunnel_lal1_compradores_video_v1,143.9,188,4314,28,LookALike_Compradores_1,Video,1º Lançamento | Leads
1615,2025 | Março,Domingo,Final de semana,Vendas,2025-03-23,topfunnel_lal1_compradores_video_v3,67.14,60,4261,11,LookALike_Compradores_1,Video,2º Lançamento | Vendas
1616,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-23,topfunnel_lal1_compradores_carrossel_v1,30.55,84,3366,3,LookALike_Compradores_1,Carrossel,1º Lançamento | Leads
1617,2025 | Agosto,Sábado,Final de semana,Leads,2025-08-16,midfunnel_visitantes_site_estatico_v3,122.64,219,6116,24,Visitantes_Site,Estático,1º Lançamento | Leads
1618,2025 | Maio,Sexta-Feira,Dia útil,Vendas,2025-05-02,midfunnel_rmkt_30d_estatico_v1,86.1,134,3321,8,Remarketing_30dias,Estático,Campanha Contínua | Vendas
1619,2025 | Agosto,Quinta-Feira,Dia útil,Leads,2025-08-21,bottomfunnel_visitantes_site_video_v3,36.96,26,1737,2,Visitantes_Site,Video,1º Lançamento | Leads
1620,2025 | Dezembro,Domingo,Final de semana,Leads,2025-12-21,midfunnel_rmkt_60d_video_v2,83.9,105,5853,28,Remarketing_60dias,Video,Campanha Contínua | Leads
1621,2025 | Março,Sábado,Final de semana,Vendas,2025-03-22,topfunnel_cargos_dados_carrossel_v3,154.26,539,13773,84,Cargos_Dados,Carrossel,1º Lançamento | Vendas
1622,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-30,topfunnel_lal2_leads_estatico_v1,132.08,52,3748,5,LookALike_Leads_2,Estático,Campanha Contínua | Leads
1623,2025 | Abril,Quinta-Feira,Dia útil,Vendas,2025-04-24,topfunnel_cargos_dados_carrossel_v1,76.65,355,7954,80,Cargos_Dados,Carrossel,Campanha Contínua | Vendas
1624,2025 | Janeiro,Sábado,Final de semana,Leads,2025-01-18,midfunnel_engajamento_ig_estatico_v2,90.41,284,8163,60,Engajamento_Instagram,Estático,2º Lançamento | Leads
1625,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-22,midfunnel_rmkt_60d_video_v1,87.66,149,4546,38,Remarketing_60dias,Video,Campanha Contínua | Leads
1626,2025 | Outubro,Domingo,Final de semana,Leads,2025-10-26,topfunnel_lal2_leads_estatico_v1,157.67,249,6855,30,LookALike_Leads_2,Estático,2º Lançamento | Leads
1627,2025 | Dezembro,Sábado,Final de semana,Vendas,2025-12-27,topfunnel_interesses_dados_estatico_v3,61.59,143,6686,13,Interesses_Dados,Estático,Campanha Contínua | Vendas
1628,2025 | Outubro,Domingo,Final de semana,Leads,2025-10-05,midfunnel_rmkt_30d_carrossel_v3,158.85,28,4509,7,Remarketing_30dias,Carrossel,Campanha Contínua | Leads
1629,2025 | Julho,Domingo,Final de semana,Vendas,2025-07-06,topfunnel_interesses_dados_estatico_v2,85.1,170,8946,34,Interesses_Dados,Estático,Campanha Contínua | Vendas
1630,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-04,bottomfunnel_rmkt_30d_video_v1,98.29,105,3070,24,Remarketing_30dias,Video,Campanha Contínua | Leads
1631,2025 | Abril,Sexta-Feira,Dia útil,Vendas,2025-04-18,bottomfunnel_rmkt_30d_estatico_v2,91.88,24,3885,2,Remarketing_30dias,Estático,2º Lançamento | Vendas
1632,2025 | Setembro,Sábado,Final de semana,Leads,2025-09-06,topfunnel_interesses_dados_estatico_v3,96.91,102,2514,14,Interesses_Dados,Estático,2º Lançamento | Leads
1633,2025 | Dezembro,Quinta-Feira,Dia útil,Vendas,2025-12-11,topfunnel_interesses_dados_video_v2,18.0,9,801,2,Interesses_Dados,Video,1º Lançamento | Vendas
1634,2025 | Fevereiro,Terça-Feira,Dia útil,Leads,2025-02-25,topfunnel_interesses_dados_carrossel_v1,90.6,56,2243,10,Interesses_Dados,Carrossel,2º Lançamento | Leads
1635,2025 | Agosto,Sábado,Final de semana,Vendas,2025-08-02,topfunnel_cargos_dados_estatico_v2,77.07,10,2183,0,Cargos_Dados,Estático,1º Lançamento | Vendas
1636,2025 | Abril,Terça-Feira,Dia útil,Vendas,2025-04-29,bottomfunnel_visitantes_site_estatico_v3,117.17,165,5837,35,Visitantes_Site,Estático,Campanha Contínua | Vendas
1637,2025 | Agosto,Sábado,Final de semana,Leads,2025-08-16,topfunnel_cargos_dados_estatico_v1,142.6,167,8699,16,Cargos_Dados,Estático,1º Lançamento | Leads
1638,2025 | Março,Segunda-Feira,Dia útil,Leads,2025-03-17,topfunnel_lal2_leads_video_v3,166.53,76,4849,22,LookALike_Leads_2,Video,Campanha Contínua | Leads
1639,2025 | Dezembro,Domingo,Final de semana,Vendas,2025-12-21,topfunnel_cargos_dados_video_v1,23.25,14,519,2,Cargos_Dados,Video,2º Lançamento | Vendas
1640,2025 | Abril,Sábado,Final de semana,Leads,2025-04-05,topfunnel_lal1_compradores_carrossel_v2,176.1,292,13069,85,LookALike_Compradores_1,Carrossel,Campanha Contínua | Leads
1641,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,topfunnel_lal1_compradores_estatico_v2,138.91,135,3225,8,LookALike_Compradores_1,Estático,Campanha Contínua | Leads
1642,2025 | Outubro,Terça-Feira,Dia útil,Vendas,2025-10-07,bottomfunnel_visitantes_site_carrossel_v2,161.54,128,3681,38,Visitantes_Site,Carrossel,Campanha Contínua | Vendas
1643,2025 | Março,Segunda-Feira,Dia útil,Vendas,2025-03-17,topfunnel_lal2_leads_estatico_v3,22.44,4,872,0,LookALike_Leads_2,Estático,1º Lançamento | Vendas
1644,2025 | Junho,Sábado,Final de semana,Leads,2025-06-07,bottomfunnel_rmkt_30d_estatico_v1,60.43,23,1981,3,Remarketing_30dias,Estático,2º Lançamento | Leads
1645,2025 | Abril,Sexta-Feira,Dia útil,Leads,2025-04-11,topfunnel_lal2_leads_carrossel_v3,172.48,78,3910,12,LookALike_Leads_2,Carrossel,Campanha Contínua | Leads
1646,2025 | Novembro,Quinta-Feira,Dia útil,Leads,2025-11-06,topfunnel_lal1_compradores_carrossel_v2,73.07,45,2118,5,LookALike_Compradores_1,Carrossel,1º Lançamento | Leads
1647,2025 | Maio,Segunda-Feira,Dia útil,Leads,2025-05-26,midfunnel_rmkt_60d_estatico_v1,131.69,240,5389,58,Remarketing_60dias,Estático,2º Lançamento | Leads
1648,2025 | Março,Terça-Feira,Dia útil,Vendas,2025-03-25,bottomfunnel_engajamento_ig_carrossel_v1,150.8,49,5006,5,Engajamento_Instagram,Carrossel,Campanha Contínua | Vendas
1649,2025 | Junho,Sábado,Final de semana,Leads,2025-06-21,midfunnel_engajamento_ig_video_v2,115.89,71,6398,10,Engajamento_Instagram,Video,Campanha Contínua | Leads
1650,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-12,bottomfunnel_engajamento_ig_estatico_v1,148.55,216,7747,34,Engajamento_Instagram,Estático,Campanha Contínua | Leads
1651,2025 | Agosto,Terça-Feira,Dia útil,Leads,2025-08-26,topfunnel_lal1_compradores_video_v2,55.78,52,1759,2,LookALike_Compradores_1,Video,Campanha Contínua | Leads
1652,2025 | Maio,Quarta-Feira,Dia útil,Leads,2025-05-28,topfunnel_lal2_leads_carrossel_v3,45.94,56,3700,16,LookALike_Leads_2,Carrossel,1º Lançamento | Leads
1653,2025 | Novembro,Segunda-Feira,Dia útil,Vendas,2025-11-03,topfunnel_lal2_leads_carrossel_v2,156.63,117,5014,25,LookALike_Leads_2,Carrossel,1º Lançamento | Vendas
1654,2025 | Julho,Sexta-Feira,Dia útil,Leads,2025-07-11,topfunnel_lal1_compradores_estatico_v1,105.74,180,7886,38,LookALike_Compradores_1,Estático,2º Lançamento | Leads
1655,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-25,bottomfunnel_visitantes_site_estatico_v1,53.95,82,1955,13,Visitantes_Site,Estático,Campanha Contínua | Leads
1656,2025 | Abril,Sexta-Feira,Dia útil,Vendas,2025-04-04,topfunnel_cargos_dados_carrossel_v2,157.36,130,4077,13,Cargos_Dados,Carrossel,Campanha Contínua | Vendas
1657,2025 | Dezembro,Quarta-Feira,Dia útil,Vendas,2025-12-24,topfunnel_interesses_dados_carrossel_v3,64.91,46,4874,4,Interesses_Dados,Carrossel,2º Lançamento | Vendas
1658,2025 | Julho,Quarta-Feira,Dia útil,Leads,2025-07-30,topfunnel_cargos_dados_video_v1,29.93,21,1849,5,Cargos_Dados,Video,Campanha Contínua | Leads
1659,2025 | Dezembro,Sábado,Final de semana,Vendas,2025-12-20,topfunnel_interesses_dados_estatico_v2,165.1,125,13408,3,Interesses_Dados,Estático,2º Lançamento | Vendas
1660,2025 | Junho,Segunda-Feira,Dia útil,Vendas,2025-06-09,topfunnel_cargos_dados_estatico_v3,95.35,24,2172,2,Cargos_Dados,Estático,Campanha Contínua | Vendas
1661,2025 | Março,Domingo,Final de semana,Leads,2025-03-02,topfunnel_cargos_dados_carrossel_v1,57.07,160,3620,22,Cargos_Dados,Carrossel,1º Lançamento | Leads
1662,2025 | Fevereiro,Domingo,Final de semana,Leads,2025-02-09,topfunnel_lal2_leads_estatico_v1,37.35,125,4053,23,LookALike_Leads_2,Estático,2º Lançamento | Leads
1663,2025 | Março,Domingo,Final de semana,Vendas,2025-03-02,topfunnel_lal1_compradores_video_v2,121.0,121,3368,33,LookALike_Compradores_1,Video,1º Lançamento | Vendas
1664,2025 | Outubro,Terça-Feira,Dia útil,Vendas,2025-10-28,topfunnel_cargos_dados_carrossel_v2,7.69,19,574,1,Cargos_Dados,Carrossel,Campanha Contínua | Vendas
1665,2025 | Junho,Sábado,Final de semana,Leads,2025-06-28,midfunnel_rmkt_30d_carrossel_v1,147.98,104,4083,22,Remarketing_30dias,Carrossel,2º Lançamento | Leads
1666,2025 | Março,Sábado,Final de semana,Vendas,2025-03-29,topfunnel_lal1_compradores_carrossel_v1,166.55,154,3960,23,LookALike_Compradores_1,Carrossel,Campanha Contínua | Vendas
1667,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-29,topfunnel_interesses_dados_video_v2,176.68,187,7457,25,Interesses_Dados,Video,2º Lançamento | Leads
1668,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-05,topfunnel_cargos_dados_estatico_v2,127.59,25,4459,2,Cargos_Dados,Estático,1º Lançamento | Leads
1669,2025 | Julho,Quinta-Feira,Dia útil,Leads,2025-07-17,bottomfunnel_rmkt_60d_carrossel_v1,100.82,210,5376,15,Remarketing_60dias,Carrossel,1º Lançamento | Leads
1670,2025 | Setembro,Segunda-Feira,Dia útil,Vendas,2025-09-01,midfunnel_visitantes_site_video_v3,89.77,165,7549,33,Visitantes_Site,Video,1º Lançamento | Vendas
1671,2025 | Março,Segunda-Feira,Dia útil,Leads,2025-03-03,midfunnel_engajamento_ig_carrossel_v3,166.74,25,3774,7,Engajamento_Instagram,Carrossel,2º Lançamento | Leads
1672,2025 | Abril,Domingo,Final de semana,Leads,2025-04-13,midfunnel_engajamento_ig_video_v2,131.22,238,7168,43,Engajamento_Instagram,Video,2º Lançamento | Leads
1673,2025 | Novembro,Quarta-Feira,Dia útil,Vendas,2025-11-26,bottomfunnel_visitantes_site_estatico_v2,93.28,156,6933,8,Visitantes_Site,Estático,2º Lançamento | Vendas
1674,2025 | Setembro,Sexta-Feira,Dia útil,Leads,2025-09-12,topfunnel_cargos_dados_video_v1,133.46,84,3446,2,Cargos_Dados,Video,1º Lançamento | Leads
1675,2025 | Julho,Terça-Feira,Dia útil,Leads,2025-07-15,bottomfunnel_visitantes_site_video_v3,113.12,97,3131,16,Visitantes_Site,Video,2º Lançamento | Leads
1676,2025 | Agosto,Quarta-Feira,Dia útil,Leads,2025-08-27,topfunnel_lal2_leads_estatico_v3,48.95,92,2363,15,LookALike_Leads_2,Estático,1º Lançamento | Leads
1677,2025 | Agosto,Sábado,Final de semana,Vendas,2025-08-09,topfunnel_interesses_dados_estatico_v2,58.33,60,2660,1,Interesses_Dados,Estático,Campanha Contínua | Vendas
1678,2025 | Dezembro,Quinta-Feira,Dia útil,Vendas,2025-12-04,midfunnel_rmkt_60d_carrossel_v2,78.95,80,4036,18,Remarketing_60dias,Carrossel,Campanha Contínua | Vendas
1679,2025 | Dezembro,Sexta-Feira,Dia útil,Leads,2025-12-12,topfunnel_lal2_leads_estatico_v3,154.15,115,5763,18,LookALike_Leads_2,Estático,2º Lançamento | Leads
